badge_id,location,timestamp_local
70,ny,2023-06-19 08:08:36
98,ny,2023-06-19 08:10:29
63,ny,2023-06-19 08:19:53
34,ny,2023-06-19 08:19:59
47,ny,2023-06-19 08:23:05
67,ny,2023-06-19 08:31:31
7,ny,2023-06-19 08:32:17
72,ny,2023-06-19 08:33:27
94,ny,2023-06-19 08:40:28
18,ny,2023-06-19 08:44:06
43,ny,2023-06-19 08:47:39
30,ny,2023-06-19 08:48:27
92,ny,2023-06-19 09:19:18
64,ny,2023-06-19 09:21:55
36,ny,2023-06-19 09:28:16
78,ny,2023-06-19 09:41:46
69,ny,2023-06-19 09:48:58
8,ny,2023-06-19 09:53:27
22,ny,2023-06-19 09:53:57
84,ny,2023-06-19 09:56:50
38,ny,2023-06-19 09:59:52
51,ny,2023-06-19 18:24:02
43,ny,2023-06-20 08:00:16
88,ny,2023-06-20 08:10:33
17,ny,2023-06-20 08:11:40
96,ny,2023-06-20 08:15:44
77,ny,2023-06-20 08:27:57
82,ny,2023-06-20 08:30:47
30,ny,2023-06-20 08:32:11
99,ny,2023-06-20 08:37:24
91,ny,2023-06-20 08:41:23
7,ny,2023-06-20 08:50:40
84,ny,2023-06-20 08:55:32
54,ny,2023-06-20 09:00:11
81,ny,2023-06-20 09:01:01
8,ny,2023-06-20 09:02:18
22,ny,2023-06-20 09:05:22
68,ny,2023-06-20 09:24:33
9,ny,2023-06-20 09:31:33
34,ny,2023-06-20 09:31:56
49,ny,2023-06-20 09:34:09
97,ny,2023-06-20 09:34:38
64,ny,2023-06-20 09:35:13
2,ny,2023-06-20 09:51:39
36,ny,2023-06-20 09:54:44
0,ny,2023-06-20 09:57:30
67,ny,2023-06-20 09:59:59
10,ny,2023-06-20 14:08:18
13,ny,2023-06-20 14:24:11
80,ny,2023-06-20 16:46:22
3,ny,2023-06-20 16:55:46
20,ny,2023-06-20 18:41:11
13,ny,2023-06-20 19:24:38
55,ny,2023-06-21 08:14:55
8,ny,2023-06-21 08:16:40
19,ny,2023-06-21 08:21:44
2,ny,2023-06-21 08:22:28
91,ny,2023-06-21 08:22:47
4,ny,2023-06-21 08:23:14
56,ny,2023-06-21 08:27:36
42,ny,2023-06-21 08:28:22
30,ny,2023-06-21 08:30:01
60,ny,2023-06-21 08:37:21
72,ny,2023-06-21 08:38:52
39,ny,2023-06-21 08:39:30
1,ny,2023-06-21 08:39:39
97,ny,2023-06-21 08:39:55
82,ny,2023-06-21 08:43:05
96,ny,2023-06-21 08:48:14
9,ny,2023-06-21 08:53:04
92,ny,2023-06-21 08:59:11
17,ny,2023-06-21 08:59:17
34,ny,2023-06-21 09:01:30
0,ny,2023-06-21 09:07:22
36,ny,2023-06-21 09:08:04
63,ny,2023-06-21 09:11:04
87,ny,2023-06-21 09:11:15
67,ny,2023-06-21 09:17:08
11,ny,2023-06-21 09:26:27
7,ny,2023-06-21 09:26:36
88,ny,2023-06-21 09:35:20
98,ny,2023-06-21 09:38:32
70,ny,2023-06-21 09:40:55
65,ny,2023-06-21 09:41:35
38,ny,2023-06-21 09:43:39
81,ny,2023-06-21 09:45:34
94,ny,2023-06-21 09:45:50
49,ny,2023-06-21 09:48:52
22,ny,2023-06-21 09:51:29
86,ny,2023-06-21 09:57:35
99,ny,2023-06-21 09:57:59
81,ny,2023-06-22 08:02:56
64,ny,2023-06-22 08:04:33
88,ny,2023-06-22 08:06:01
56,ny,2023-06-22 08:07:15
87,ny,2023-06-22 08:09:44
34,ny,2023-06-22 08:12:04
36,ny,2023-06-22 08:16:11
60,ny,2023-06-22 08:17:23
17,ny,2023-06-22 08:22:07
0,ny,2023-06-22 08:33:03
78,ny,2023-06-22 08:34:10
42,ny,2023-06-22 08:39:29
63,ny,2023-06-22 08:40:51
47,ny,2023-06-22 08:47:38
86,ny,2023-06-22 08:51:57
96,ny,2023-06-22 08:52:12
70,ny,2023-06-22 08:54:06
50,ny,2023-06-22 08:56:49
65,ny,2023-06-22 08:59:30
19,ny,2023-06-22 09:03:20
9,ny,2023-06-22 09:09:13
69,ny,2023-06-22 09:16:20
54,ny,2023-06-22 09:18:01
72,ny,2023-06-22 09:22:55
91,ny,2023-06-22 09:23:43
77,ny,2023-06-22 09:24:06
7,ny,2023-06-22 09:24:58
97,ny,2023-06-22 09:26:26
98,ny,2023-06-22 09:26:37
49,ny,2023-06-22 09:27:04
6,ny,2023-06-22 09:28:54
2,ny,2023-06-22 09:32:23
4,ny,2023-06-22 09:33:28
8,ny,2023-06-22 09:37:30
68,ny,2023-06-22 09:40:36
99,ny,2023-06-22 09:42:23
18,ny,2023-06-22 09:45:21
84,ny,2023-06-22 09:46:19
1,ny,2023-06-22 09:47:25
30,ny,2023-06-22 09:51:56
82,ny,2023-06-22 09:58:01
43,ny,2023-06-22 09:58:44
42,ny,2023-06-22 13:00:15
21,ny,2023-06-22 17:04:34
19,ny,2023-06-22 22:30:26
14,ny,2023-06-23 02:44:41
11,ny,2023-06-23 08:01:54
55,ny,2023-06-23 08:06:54
68,ny,2023-06-23 08:08:23
42,ny,2023-06-23 08:16:28
65,ny,2023-06-23 08:28:51
81,ny,2023-06-23 08:32:54
47,ny,2023-06-23 08:37:44
97,ny,2023-06-23 08:38:36
99,ny,2023-06-23 08:44:16
7,ny,2023-06-23 08:44:36
92,ny,2023-06-23 08:45:04
38,ny,2023-06-23 08:49:52
36,ny,2023-06-23 08:53:29
91,ny,2023-06-23 08:56:44
0,ny,2023-06-23 09:02:15
30,ny,2023-06-23 09:03:37
22,ny,2023-06-23 09:13:41
43,ny,2023-06-23 09:16:08
87,ny,2023-06-23 09:21:09
69,ny,2023-06-23 09:22:12
94,ny,2023-06-23 09:25:48
67,ny,2023-06-23 09:27:24
88,ny,2023-06-23 09:29:07
8,ny,2023-06-23 09:33:08
98,ny,2023-06-23 09:37:42
77,ny,2023-06-23 09:38:27
78,ny,2023-06-23 09:46:27
60,ny,2023-06-23 09:48:30
39,ny,2023-06-23 09:58:59
84,ny,2023-06-26 08:00:53
43,ny,2023-06-26 08:03:48
94,ny,2023-06-26 08:05:47
98,ny,2023-06-26 08:19:31
81,ny,2023-06-26 08:19:49
68,ny,2023-06-26 08:22:00
47,ny,2023-06-26 08:28:59
49,ny,2023-06-26 08:38:16
42,ny,2023-06-26 08:38:50
96,ny,2023-06-26 08:39:41
69,ny,2023-06-26 08:44:41
4,ny,2023-06-26 08:45:37
39,ny,2023-06-26 08:51:17
11,ny,2023-06-26 08:54:23
60,ny,2023-06-26 08:57:52
34,ny,2023-06-26 08:58:24
9,ny,2023-06-26 09:01:35
56,ny,2023-06-26 09:07:06
0,ny,2023-06-26 09:11:56
30,ny,2023-06-26 09:12:39
97,ny,2023-06-26 09:12:49
7,ny,2023-06-26 09:14:07
67,ny,2023-06-26 09:15:55
78,ny,2023-06-26 09:16:36
72,ny,2023-06-26 09:17:22
82,ny,2023-06-26 09:18:34
2,ny,2023-06-26 09:19:34
92,ny,2023-06-26 09:22:58
70,ny,2023-06-26 09:24:42
17,ny,2023-06-26 09:36:17
6,ny,2023-06-26 09:38:24
87,ny,2023-06-26 09:50:36
73,ny,2023-06-26 19:52:26
34,ny,2023-06-27 08:00:35
87,ny,2023-06-27 08:02:10
8,ny,2023-06-27 08:04:34
39,ny,2023-06-27 08:08:28
60,ny,2023-06-27 08:14:38
55,ny,2023-06-27 08:17:36
50,ny,2023-06-27 08:20:48
92,ny,2023-06-27 08:23:05
77,ny,2023-06-27 08:29:12
99,ny,2023-06-27 08:31:08
72,ny,2023-06-27 08:33:40
65,ny,2023-06-27 08:34:31
19,ny,2023-06-27 08:35:04
42,ny,2023-06-27 08:36:43
81,ny,2023-06-27 08:47:25
0,ny,2023-06-27 08:48:30
84,ny,2023-06-27 08:49:18
7,ny,2023-06-27 08:50:40
49,ny,2023-06-27 08:54:10
97,ny,2023-06-27 08:55:38
68,ny,2023-06-27 08:59:16
36,ny,2023-06-27 09:03:12
88,ny,2023-06-27 09:11:02
98,ny,2023-06-27 09:13:37
70,ny,2023-06-27 09:16:54
67,ny,2023-06-27 09:21:26
9,ny,2023-06-27 09:21:51
18,ny,2023-06-27 09:27:08
91,ny,2023-06-27 09:27:14
2,ny,2023-06-27 09:30:46
17,ny,2023-06-27 09:36:24
4,ny,2023-06-27 09:40:45
22,ny,2023-06-27 09:42:44
47,ny,2023-06-27 09:44:23
94,ny,2023-06-27 09:47:16
43,ny,2023-06-27 09:49:19
6,ny,2023-06-27 09:50:26
54,ny,2023-06-27 09:54:15
38,ny,2023-06-27 09:54:35
63,ny,2023-06-27 09:56:34
96,ny,2023-06-27 09:58:03
47,ny,2023-06-27 12:10:57
91,ny,2023-06-27 13:34:09
39,ny,2023-06-27 13:40:33
86,ny,2023-06-27 13:54:58
30,ny,2023-06-28 08:00:09
8,ny,2023-06-28 08:01:12
11,ny,2023-06-28 08:04:24
94,ny,2023-06-28 08:09:04
99,ny,2023-06-28 08:10:18
43,ny,2023-06-28 08:11:40
98,ny,2023-06-28 08:16:01
50,ny,2023-06-28 08:16:57
84,ny,2023-06-28 08:16:57
18,ny,2023-06-28 08:21:49
97,ny,2023-06-28 08:22:54
65,ny,2023-06-28 08:27:16
17,ny,2023-06-28 08:28:37
78,ny,2023-06-28 08:45:23
56,ny,2023-06-28 08:45:56
22,ny,2023-06-28 08:46:34
96,ny,2023-06-28 08:53:11
92,ny,2023-06-28 08:54:59
54,ny,2023-06-28 08:56:21
39,ny,2023-06-28 08:59:34
9,ny,2023-06-28 09:03:54
91,ny,2023-06-28 09:07:57
34,ny,2023-06-28 09:21:46
77,ny,2023-06-28 09:25:25
1,ny,2023-06-28 09:25:34
0,ny,2023-06-28 09:36:59
42,ny,2023-06-28 09:52:23
49,ny,2023-06-28 09:55:36
47,ny,2023-06-28 09:57:32
38,ny,2023-06-28 09:59:34
44,ny,2023-06-28 19:48:07
55,ny,2023-06-29 08:12:49
0,ny,2023-06-29 08:17:04
19,ny,2023-06-29 08:22:12
65,ny,2023-06-29 08:24:39
11,ny,2023-06-29 08:33:33
22,ny,2023-06-29 08:35:06
17,ny,2023-06-29 08:36:03
39,ny,2023-06-29 08:40:40
42,ny,2023-06-29 08:51:21
34,ny,2023-06-29 08:54:12
56,ny,2023-06-29 08:57:20
94,ny,2023-06-29 09:00:43
1,ny,2023-06-29 09:10:19
99,ny,2023-06-29 09:11:35
81,ny,2023-06-29 09:15:02
63,ny,2023-06-29 09:20:33
64,ny,2023-06-29 09:21:31
18,ny,2023-06-29 09:30:37
60,ny,2023-06-29 09:31:26
9,ny,2023-06-29 09:38:51
97,ny,2023-06-29 09:38:55
8,ny,2023-06-29 09:44:48
72,ny,2023-06-29 09:52:21
54,ny,2023-06-29 09:57:13
33,ny,2023-06-29 18:09:24
67,ny,2023-06-30 08:00:29
55,ny,2023-06-30 08:09:33
86,ny,2023-06-30 08:12:55
43,ny,2023-06-30 08:13:23
92,ny,2023-06-30 08:17:22
81,ny,2023-06-30 08:17:26
98,ny,2023-06-30 08:24:11
11,ny,2023-06-30 08:34:13
17,ny,2023-06-30 08:35:26
1,ny,2023-06-30 08:41:33
87,ny,2023-06-30 08:41:54
18,ny,2023-06-30 08:44:39
78,ny,2023-06-30 08:50:49
34,ny,2023-06-30 08:56:11
9,ny,2023-06-30 08:57:28
36,ny,2023-06-30 09:01:08
50,ny,2023-06-30 09:04:15
22,ny,2023-06-30 09:04:45
96,ny,2023-06-30 09:06:48
19,ny,2023-06-30 09:10:10
39,ny,2023-06-30 09:15:08
49,ny,2023-06-30 09:15:27
97,ny,2023-06-30 09:20:30
64,ny,2023-06-30 09:22:28
91,ny,2023-06-30 09:24:23
82,ny,2023-06-30 09:31:40
0,ny,2023-06-30 09:41:33
65,ny,2023-06-30 09:43:16
38,ny,2023-06-30 09:46:45
4,ny,2023-06-30 09:47:53
7,ny,2023-06-30 09:48:14
84,ny,2023-06-30 09:49:08
68,ny,2023-06-30 09:50:03
60,ny,2023-06-30 09:51:01
2,ny,2023-07-03 08:08:24
38,ny,2023-07-03 08:11:17
42,ny,2023-07-03 08:13:57
19,ny,2023-07-03 08:14:34
86,ny,2023-07-03 08:20:12
1,ny,2023-07-03 08:23:48
22,ny,2023-07-03 08:25:50
54,ny,2023-07-03 08:26:24
72,ny,2023-07-03 08:26:51
63,ny,2023-07-03 08:34:09
6,ny,2023-07-03 08:35:29
9,ny,2023-07-03 08:37:37
49,ny,2023-07-03 08:37:56
94,ny,2023-07-03 08:44:22
7,ny,2023-07-03 08:45:40
47,ny,2023-07-03 08:49:20
0,ny,2023-07-03 08:54:52
18,ny,2023-07-03 08:55:55
92,ny,2023-07-03 08:56:59
36,ny,2023-07-03 08:58:32
88,ny,2023-07-03 09:00:05
39,ny,2023-07-03 09:01:41
43,ny,2023-07-03 09:01:49
97,ny,2023-07-03 09:06:56
50,ny,2023-07-03 09:16:14
68,ny,2023-07-03 09:19:31
99,ny,2023-07-03 09:20:30
34,ny,2023-07-03 09:20:39
82,ny,2023-07-03 09:25:23
81,ny,2023-07-03 09:26:20
67,ny,2023-07-03 09:31:56
56,ny,2023-07-03 09:37:35
65,ny,2023-07-03 09:40:22
84,ny,2023-07-03 09:40:28
69,ny,2023-07-03 09:44:57
78,ny,2023-07-03 09:47:45
64,ny,2023-07-03 09:52:01
77,ny,2023-07-03 09:55:17
11,ny,2023-07-03 09:55:19
96,ny,2023-07-03 09:55:47
23,ny,2023-07-03 18:55:15
96,ny,2023-07-04 08:00:21
34,ny,2023-07-04 08:04:38
47,ny,2023-07-04 08:10:44
69,ny,2023-07-04 08:18:11
97,ny,2023-07-04 08:23:47
19,ny,2023-07-04 08:28:54
77,ny,2023-07-04 08:31:13
64,ny,2023-07-04 08:35:47
4,ny,2023-07-04 09:01:57
22,ny,2023-07-04 09:06:56
38,ny,2023-07-04 09:09:21
86,ny,2023-07-04 09:09:41
72,ny,2023-07-04 09:10:48
43,ny,2023-07-04 09:13:20
39,ny,2023-07-04 09:17:41
98,ny,2023-07-04 09:32:07
18,ny,2023-07-04 09:42:12
50,ny,2023-07-04 09:42:31
7,ny,2023-07-04 09:44:56
84,ny,2023-07-04 09:56:14
1,ny,2023-07-04 09:59:01
73,ny,2023-07-04 19:33:18
6,ny,2023-07-05 08:01:01
11,ny,2023-07-05 08:01:22
4,ny,2023-07-05 08:01:24
92,ny,2023-07-05 08:08:02
0,ny,2023-07-05 08:08:36
88,ny,2023-07-05 08:13:12
67,ny,2023-07-05 08:25:14
64,ny,2023-07-05 08:29:27
1,ny,2023-07-05 08:30:07
50,ny,2023-07-05 08:32:28
96,ny,2023-07-05 08:32:53
99,ny,2023-07-05 08:47:26
49,ny,2023-07-05 08:49:16
68,ny,2023-07-05 08:53:23
9,ny,2023-07-05 08:59:47
65,ny,2023-07-05 09:03:33
91,ny,2023-07-05 09:10:42
82,ny,2023-07-05 09:12:57
60,ny,2023-07-05 09:14:33
55,ny,2023-07-05 09:15:19
30,ny,2023-07-05 09:25:07
43,ny,2023-07-05 09:36:46
77,ny,2023-07-05 09:38:58
69,ny,2023-07-05 09:41:30
56,ny,2023-07-05 09:41:52
11,ny,2023-07-06 08:03:48
88,ny,2023-07-06 08:08:18
84,ny,2023-07-06 08:12:15
7,ny,2023-07-06 08:12:25
69,ny,2023-07-06 08:13:27
6,ny,2023-07-06 08:13:52
19,ny,2023-07-06 08:16:34
1,ny,2023-07-06 08:27:14
54,ny,2023-07-06 08:34:47
22,ny,2023-07-06 08:36:15
97,ny,2023-07-06 08:42:10
50,ny,2023-07-06 08:42:19
64,ny,2023-07-06 08:43:22
82,ny,2023-07-06 08:44:20
47,ny,2023-07-06 08:52:52
68,ny,2023-07-06 08:57:02
8,ny,2023-07-06 09:06:18
55,ny,2023-07-06 09:10:31
43,ny,2023-07-06 09:16:35
70,ny,2023-07-06 09:17:01
17,ny,2023-07-06 09:21:43
98,ny,2023-07-06 09:23:33
9,ny,2023-07-06 09:25:33
56,ny,2023-07-06 09:28:01
2,ny,2023-07-06 09:30:44
42,ny,2023-07-06 09:41:11
99,ny,2023-07-06 09:41:18
39,ny,2023-07-06 09:44:57
72,ny,2023-07-06 09:53:09
34,ny,2023-07-06 09:55:35
65,ny,2023-07-06 09:57:32
78,ny,2023-07-06 09:57:37
21,ny,2023-07-06 19:37:02
44,ny,2023-07-06 19:58:59
94,ny,2023-07-07 08:00:16
18,ny,2023-07-07 08:07:05
4,ny,2023-07-07 08:08:24
42,ny,2023-07-07 08:23:42
77,ny,2023-07-07 08:25:11
56,ny,2023-07-07 08:36:02
43,ny,2023-07-07 08:36:44
96,ny,2023-07-07 08:38:55
70,ny,2023-07-07 08:48:22
69,ny,2023-07-07 08:48:24
98,ny,2023-07-07 08:48:48
47,ny,2023-07-07 08:49:10
97,ny,2023-07-07 08:54:46
9,ny,2023-07-07 08:55:30
36,ny,2023-07-07 09:02:55
38,ny,2023-07-07 09:03:25
84,ny,2023-07-07 09:03:42
91,ny,2023-07-07 09:06:10
22,ny,2023-07-07 09:10:17
8,ny,2023-07-07 09:10:29
87,ny,2023-07-07 09:11:27
0,ny,2023-07-07 09:11:35
7,ny,2023-07-07 09:17:40
88,ny,2023-07-07 09:21:58
64,ny,2023-07-07 09:22:14
6,ny,2023-07-07 09:28:58
11,ny,2023-07-07 09:32:25
68,ny,2023-07-07 09:40:24
60,ny,2023-07-07 09:44:17
78,ny,2023-07-07 09:46:02
72,ny,2023-07-07 09:48:52
99,ny,2023-07-07 09:56:06
50,ny,2023-07-07 09:56:44
49,ny,2023-07-07 09:58:37
99,ny,2023-07-07 12:02:43
86,ny,2023-07-07 12:15:35
97,ny,2023-07-07 12:18:43
65,ny,2023-07-07 14:51:54
88,ny,2023-07-10 08:10:32
87,ny,2023-07-10 08:11:55
69,ny,2023-07-10 08:15:07
42,ny,2023-07-10 08:17:42
38,ny,2023-07-10 08:23:14
6,ny,2023-07-10 08:23:19
91,ny,2023-07-10 08:24:34
19,ny,2023-07-10 08:24:55
63,ny,2023-07-10 08:33:59
55,ny,2023-07-10 08:39:28
7,ny,2023-07-10 08:41:56
50,ny,2023-07-10 08:45:32
34,ny,2023-07-10 08:48:45
30,ny,2023-07-10 08:52:32
8,ny,2023-07-10 08:54:18
54,ny,2023-07-10 08:59:00
43,ny,2023-07-10 09:00:08
39,ny,2023-07-10 09:01:30
22,ny,2023-07-10 09:08:55
17,ny,2023-07-10 09:09:22
68,ny,2023-07-10 09:10:35
11,ny,2023-07-10 09:12:01
99,ny,2023-07-10 09:16:31
36,ny,2023-07-10 09:34:25
98,ny,2023-07-10 09:35:33
9,ny,2023-07-10 09:40:25
18,ny,2023-07-10 09:42:59
49,ny,2023-07-10 09:43:53
97,ny,2023-07-10 09:43:55
84,ny,2023-07-10 09:49:54
92,ny,2023-07-10 09:50:57
81,ny,2023-07-10 09:56:16
70,ny,2023-07-10 09:57:09
56,ny,2023-07-10 09:58:09
68,ny,2023-07-11 08:00:26
65,ny,2023-07-11 08:00:48
88,ny,2023-07-11 08:05:52
63,ny,2023-07-11 08:08:23
56,ny,2023-07-11 08:09:27
81,ny,2023-07-11 08:10:41
50,ny,2023-07-11 08:19:40
67,ny,2023-07-11 08:21:57
1,ny,2023-07-11 08:22:52
34,ny,2023-07-11 08:27:15
36,ny,2023-07-11 08:30:19
87,ny,2023-07-11 08:34:35
96,ny,2023-07-11 08:40:27
92,ny,2023-07-11 08:45:18
77,ny,2023-07-11 08:52:22
47,ny,2023-07-11 08:53:59
17,ny,2023-07-11 08:55:27
38,ny,2023-07-11 09:04:28
2,ny,2023-07-11 09:14:54
39,ny,2023-07-11 09:19:42
64,ny,2023-07-11 09:20:13
78,ny,2023-07-11 09:22:37
97,ny,2023-07-11 09:28:15
60,ny,2023-07-11 09:28:30
86,ny,2023-07-11 09:29:55
43,ny,2023-07-11 09:31:31
9,ny,2023-07-11 09:32:32
8,ny,2023-07-11 09:36:54
18,ny,2023-07-11 09:37:36
19,ny,2023-07-11 09:43:42
11,ny,2023-07-11 09:50:45
82,ny,2023-07-11 09:51:18
42,ny,2023-07-11 09:56:32
20,ny,2023-07-11 19:48:40
7,ny,2023-07-12 08:07:01
96,ny,2023-07-12 08:08:09
72,ny,2023-07-12 08:23:02
84,ny,2023-07-12 08:26:14
1,ny,2023-07-12 08:27:45
55,ny,2023-07-12 08:36:01
68,ny,2023-07-12 08:36:28
65,ny,2023-07-12 08:38:25
60,ny,2023-07-12 08:39:00
94,ny,2023-07-12 08:40:54
82,ny,2023-07-12 08:44:22
88,ny,2023-07-12 08:59:18
18,ny,2023-07-12 09:06:06
50,ny,2023-07-12 09:08:06
8,ny,2023-07-12 09:10:18
42,ny,2023-07-12 09:11:32
86,ny,2023-07-12 09:14:53
81,ny,2023-07-12 09:26:05
34,ny,2023-07-12 09:31:54
70,ny,2023-07-12 09:38:25
97,ny,2023-07-12 09:41:22
36,ny,2023-07-12 09:44:50
98,ny,2023-07-12 09:51:05
49,ny,2023-07-12 09:57:54
74,ny,2023-07-12 18:20:05
50,ny,2023-07-13 08:02:31
99,ny,2023-07-13 08:10:09
34,ny,2023-07-13 08:14:54
87,ny,2023-07-13 08:17:00
86,ny,2023-07-13 08:17:11
43,ny,2023-07-13 08:23:03
97,ny,2023-07-13 08:26:26
94,ny,2023-07-13 08:30:29
30,ny,2023-07-13 08:36:04
88,ny,2023-07-13 08:36:44
64,ny,2023-07-13 08:38:19
38,ny,2023-07-13 08:39:43
18,ny,2023-07-13 08:45:34
8,ny,2023-07-13 08:48:44
11,ny,2023-07-13 08:49:13
2,ny,2023-07-13 08:55:35
70,ny,2023-07-13 08:55:54
17,ny,2023-07-13 08:59:25
56,ny,2023-07-13 09:08:25
96,ny,2023-07-13 09:12:09
63,ny,2023-07-13 09:12:57
78,ny,2023-07-13 09:19:25
72,ny,2023-07-13 09:19:46
0,ny,2023-07-13 09:22:52
84,ny,2023-07-13 09:23:38
77,ny,2023-07-13 09:24:03
42,ny,2023-07-13 09:30:43
19,ny,2023-07-13 09:38:19
47,ny,2023-07-13 09:41:22
81,ny,2023-07-13 09:43:58
4,ny,2023-07-13 09:44:50
6,ny,2023-07-13 09:47:07
9,ny,2023-07-14 08:01:49
39,ny,2023-07-14 08:06:05
1,ny,2023-07-14 08:08:06
55,ny,2023-07-14 08:14:19
22,ny,2023-07-14 08:18:11
97,ny,2023-07-14 08:20:52
19,ny,2023-07-14 08:23:11
94,ny,2023-07-14 08:25:13
98,ny,2023-07-14 08:29:28
38,ny,2023-07-14 08:30:10
78,ny,2023-07-14 08:30:28
64,ny,2023-07-14 08:31:53
88,ny,2023-07-14 08:32:02
91,ny,2023-07-14 08:39:00
82,ny,2023-07-14 08:47:38
56,ny,2023-07-14 08:48:54
67,ny,2023-07-14 08:54:31
30,ny,2023-07-14 08:55:26
96,ny,2023-07-14 09:01:38
68,ny,2023-07-14 09:06:23
60,ny,2023-07-14 09:06:23
99,ny,2023-07-14 09:07:33
72,ny,2023-07-14 09:13:09
36,ny,2023-07-14 09:16:16
11,ny,2023-07-14 09:23:42
4,ny,2023-07-14 09:24:16
47,ny,2023-07-14 09:31:19
18,ny,2023-07-14 09:33:33
81,ny,2023-07-14 09:35:07
0,ny,2023-07-14 09:37:29
7,ny,2023-07-14 09:38:02
70,ny,2023-07-14 09:48:27
49,ny,2023-07-14 09:50:30
42,ny,2023-07-14 09:53:00
65,ny,2023-07-14 09:55:04
6,ny,2023-07-14 09:58:46
91,ny,2023-07-14 12:46:08
3,ny,2023-07-14 15:04:06
32,ny,2023-07-14 15:26:31
14,ny,2023-07-14 17:31:44
49,ny,2023-07-17 08:01:51
55,ny,2023-07-17 08:02:52
68,ny,2023-07-17 08:03:14
64,ny,2023-07-17 08:06:12
69,ny,2023-07-17 08:16:31
4,ny,2023-07-17 08:19:23
67,ny,2023-07-17 08:20:12
19,ny,2023-07-17 08:29:46
30,ny,2023-07-17 08:35:27
56,ny,2023-07-17 08:36:17
17,ny,2023-07-17 08:41:08
72,ny,2023-07-17 08:51:20
42,ny,2023-07-17 08:58:33
70,ny,2023-07-17 09:08:32
36,ny,2023-07-17 09:11:19
8,ny,2023-07-17 09:14:03
65,ny,2023-07-17 09:21:31
34,ny,2023-07-17 09:22:38
47,ny,2023-07-17 09:24:16
22,ny,2023-07-17 09:24:54
99,ny,2023-07-17 09:34:33
0,ny,2023-07-17 09:36:24
84,ny,2023-07-17 09:56:21
60,ny,2023-07-17 09:59:49
89,ny,2023-07-17 18:27:25
0,ny,2023-07-18 08:02:08
69,ny,2023-07-18 08:05:55
2,ny,2023-07-18 08:06:59
96,ny,2023-07-18 08:08:24
67,ny,2023-07-18 08:10:42
81,ny,2023-07-18 08:25:57
43,ny,2023-07-18 08:26:36
65,ny,2023-07-18 08:28:10
87,ny,2023-07-18 08:28:28
50,ny,2023-07-18 08:29:21
56,ny,2023-07-18 08:30:13
55,ny,2023-07-18 08:30:49
70,ny,2023-07-18 08:35:58
92,ny,2023-07-18 08:36:56
4,ny,2023-07-18 08:39:24
99,ny,2023-07-18 08:43:12
82,ny,2023-07-18 08:50:52
1,ny,2023-07-18 08:54:57
19,ny,2023-07-18 09:05:23
36,ny,2023-07-18 09:06:19
64,ny,2023-07-18 09:06:28
88,ny,2023-07-18 09:12:15
38,ny,2023-07-18 09:12:28
63,ny,2023-07-18 09:13:57
86,ny,2023-07-18 09:18:25
11,ny,2023-07-18 09:25:19
98,ny,2023-07-18 09:29:57
97,ny,2023-07-18 09:37:41
91,ny,2023-07-18 09:39:32
22,ny,2023-07-18 09:39:52
9,ny,2023-07-18 09:47:57
47,ny,2023-07-18 09:53:41
84,ny,2023-07-18 09:54:03
42,ny,2023-07-18 09:56:49
77,ny,2023-07-18 09:59:51
92,ny,2023-07-19 08:11:24
55,ny,2023-07-19 08:23:14
38,ny,2023-07-19 08:43:33
78,ny,2023-07-19 08:52:49
49,ny,2023-07-19 08:54:56
36,ny,2023-07-19 08:56:00
72,ny,2023-07-19 08:56:45
96,ny,2023-07-19 08:59:29
4,ny,2023-07-19 09:04:26
82,ny,2023-07-19 09:13:07
22,ny,2023-07-19 09:17:36
0,ny,2023-07-19 09:17:37
60,ny,2023-07-19 09:21:07
63,ny,2023-07-19 09:31:13
17,ny,2023-07-19 09:31:52
98,ny,2023-07-19 09:32:13
84,ny,2023-07-19 09:38:26
87,ny,2023-07-19 09:53:57
86,ny,2023-07-19 09:56:52
43,ny,2023-07-19 09:57:58
42,ny,2023-07-19 09:58:22
52,ny,2023-07-19 18:56:34
74,ny,2023-07-19 19:00:17
69,ny,2023-07-20 08:01:27
86,ny,2023-07-20 08:07:46
81,ny,2023-07-20 08:08:51
0,ny,2023-07-20 08:10:12
78,ny,2023-07-20 08:20:59
63,ny,2023-07-20 08:35:59
72,ny,2023-07-20 08:43:26
6,ny,2023-07-20 08:45:39
70,ny,2023-07-20 08:46:01
88,ny,2023-07-20 08:50:00
43,ny,2023-07-20 08:53:28
22,ny,2023-07-20 08:55:08
99,ny,2023-07-20 08:59:04
39,ny,2023-07-20 09:01:09
19,ny,2023-07-20 09:04:25
55,ny,2023-07-20 09:05:50
87,ny,2023-07-20 09:05:59
50,ny,2023-07-20 09:17:22
91,ny,2023-07-20 09:17:30
47,ny,2023-07-20 09:17:36
96,ny,2023-07-20 09:19:14
68,ny,2023-07-20 09:22:35
97,ny,2023-07-20 09:22:53
42,ny,2023-07-20 09:31:48
82,ny,2023-07-20 09:35:54
77,ny,2023-07-20 09:44:13
56,ny,2023-07-20 09:46:50
9,ny,2023-07-20 09:51:30
30,ny,2023-07-20 09:53:25
8,ny,2023-07-20 09:54:49
49,ny,2023-07-20 09:58:01
71,ny,2023-07-20 18:41:42
86,ny,2023-07-21 08:00:12
4,ny,2023-07-21 08:10:46
92,ny,2023-07-21 08:15:22
